6665,2012/01/24,2.09,7.407
6665,2012/11/29,2.1,7.623
6701,2013/09/05,1.47,1.394
6702,2012/09/25,1.49,1.321
6707,2013/09/18,1.66,1.622
6724,2012/06/12,1.7,1.633
6754,2012/09/26,1.87,5.547
6758,2013/12/20,1.403,1.294
6758,2018/12/20,2.004,1.908
7011,2016/09/07,2.04,1.566
7011,2012/09/12,1.47,1.042
7011,2017/09/12,2.03,1.753
7013,2012/06/18,1.89,3.218
7201,2012/06/20,1.76,2.253
7261,2013/06/17,1.73,1.704
7282,2013/02/19,1.26,1.232
7701,2013/03/27,1.22,1.322
7741,2012/09/20,1.42,1.011
7741,2017/09/20,1.93,1.618
7984,2012/09/19,1.44,1.268
7988,2013/05/07,1.38,1.277
8001,2016/10/20,2.17,1.813
8001,2016/11/28,2.09,1.834
8001,2017/01/24,2.11,1.830
8001,2017/04/26,2.02,1.859
8001,2017/05/19,1.99,1.900
8001,2017/11/20,1.9,1.939
8001,2018/06/20,2.28,1.973
8002,2012/06/12,1.71,1.520
8002,2013/06/03,1.75,1.634
8002,2013/08/13,1.62,1.651
8015,2016/06/08,2.26,1.572
8031,2016/08/18,2.09,1.517
8031,2016/12/20,1.94,1.594
8031,2017/03/21,1.86,1.648
8031,2017/03/21,1.78,1.629
8031,2018/05/30,1.895,1.796
8053,2016/08/31,2.12,1.546
8053,2016/09/12,1.91,1.557
8053,2017/06/13,1.98,1.691
8056,2013/03/18,1.38,1.434
8058,2016/09/20,2.0,1.492
8058,2017/03/17,1.8,1.598
8058,2017/07/28,2.08,1.651
8058,2017/09/20,1.75,1.660
8058,2017/12/20,1.74,1.700
8058,2018/05/22,1.99,1.739
8058,2018/07/25,1.9,1.752
8086,2013/03/05,1.37,1.407
8086,2018/03/05,2.04,1.927
8252,2012/11/29,1.39,1.720
8253,2016/04/25,2.41,3.974
8253,2012/02/03,1.47,3.132
8253,2012/04/27,1.53,3.105
8253,2017/04/27,2.07,3.962
8308,2013/06/20,1.7,2.130
8310,2012/01/27,1.4,1.146
8310,2012/04/27,1.36,1.183
8310,2012/07/27,1.605,1.212
